method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,0.6736966371536255,0.6071995496749878,0.5588821172714233,0.22760261595249176,0.6200128197669983,0.5721889734268188,0.5053035020828247,0.48230165243148804
ppca_icm,0.7718393206596375,0.7715843319892883,0.5895750522613525,0.2936708629131317,0.7270597219467163,0.6661664247512817,0.7628495693206787,0.6213895678520203
