method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
gplfr,9.473076820373535,7.323425769805908,7.026793479919434,6.659279823303223,6.559388637542725,6.7306623458862305,7.061720848083496,7.296617031097412,7.678138256072998,7.832694053649902,0.260877400636673,0.2653852701187134,0.29249072074890137,0.3361840844154358,0.38768312335014343,0.4638972580432892,0.5132317543029785,0.5352425575256348,0.6054636836051941,25.24505615234375,15.77613353729248,0.06834731251001358,0.060114871710538864,0.04898262768983841,0.0363568440079689,0.03243272751569748,0.034809574484825134,0.032833393663167953,0.024952001869678497,0.01614959165453911,2.555708885192871,3.173682928085327,4.487227439880371,6.0173115730285645,7.591727256774902,8.86479377746582,10.129091262817383,10.522501945495605,11.10405158996582,1.7956715822219849,2.212841510772705,3.076301097869873,3.8422775268554688,4.282963752746582,4.3713297843933105,4.511204242706299,4.222518444061279,3.5634148120880127
ppca_icm,10.632755279541016,9.224386215209961,9.046399116516113,8.754964828491211,8.703454971313477,8.480928421020508,8.318260192871094,7.8793535232543945,8.240442276000977,10.680632591247559,0.30414554476737976,0.30735811591148376,0.3264985978603363,0.3659176230430603,0.42016780376434326,0.5067291259765625,0.5475679636001587,0.5565468072891235,0.6072616577148438,34.44672775268555,19.22640037536621,0.08860800415277481,0.07724389433860779,0.06292078644037247,0.04748225584626198,0.04293200001120567,0.04681224748492241,0.04742667078971863,0.040621399879455566,0.02042483538389206,2.8911972045898438,3.5591766834259033,5.122292995452881,7.267317295074463,9.479107856750488,10.778048515319824,11.669103622436523,11.61781120300293,13.632352828979492,1.9876024723052979,2.450387954711914,3.4521126747131348,4.381331443786621,4.99561882019043,5.428313732147217,5.735321044921875,5.295861721038818,4.252459526062012
