method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
gplfr,0.5410448312759399,0.5827078819274902,0.584280788898468,0.5973201990127563,0.6056353449821472,0.682075023651123,0.6849955916404724,0.7766478061676025,0.6698835492134094,0.5578421950340271,0.7773436903953552,0.7439378499984741,0.7202726602554321,0.6921188235282898,0.6665834784507751,0.6087045073509216,0.5898463129997253,0.6155243515968323,0.6475437879562378,0.45847973227500916,0.5975192785263062,1.2516107559204102,1.1886928081512451,1.1488901376724243,1.2362096309661865,1.2902908325195312,1.2641762495040894,1.449123501777649,1.4219393730163574,0.8910992741584778,0.8472915291786194,0.7896461486816406,0.7586494088172913,0.6992146968841553,0.6927942633628845,0.6592974662780762,0.6117629408836365,0.7471673488616943,0.8730962872505188,0.7540706396102905,0.6750325560569763,0.6519536972045898,0.6540433168411255,0.7018702030181885,0.7519181966781616,0.8080371022224426,0.8798031210899353,0.9615840911865234
ppca_icm,0.30145907402038574,0.3224044740200043,0.3280635476112366,0.3320382535457611,0.3156861960887909,0.31121620535850525,0.29477110505104065,0.3288614749908447,0.26846617460250854,0.22289128601551056,0.28066277503967285,0.2683386504650116,0.25174692273139954,0.23172461986541748,0.22925198078155518,0.2412709891796112,0.2344987392425537,0.22510063648223877,0.21239642798900604,0.1732911467552185,0.2528616487979889,0.26449713110923767,0.256994366645813,0.24928796291351318,0.27272844314575195,0.2901628911495209,0.2670910060405731,0.26817506551742554,0.2612974941730499,0.2539813220500946,0.23119975626468658,0.22902998328208923,0.21768872439861298,0.20385175943374634,0.20289327204227448,0.2051936835050583,0.21240350604057312,0.2731151282787323,0.2563147246837616,0.1895415335893631,0.18137696385383606,0.18024414777755737,0.18493692576885223,0.18901541829109192,0.18730776011943817,0.17822737991809845,0.17618179321289062,0.21816737949848175
