method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0_dex,specific_humidity_1_dex,specific_humidity_2_dex,specific_humidity_3_dex,specific_humidity_4_dex,specific_humidity_5_dex,specific_humidity_6_dex,specific_humidity_7_dex,specific_humidity_8_dex,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
coord_deeponet,16.68504524230957,11.3749361038208,11.377384185791016,11.474150657653809,11.591360092163086,11.724651336669922,12.249858856201172,12.973445892333984,14.701844215393066,17.811565399169922,0.5385249257087708,0.5527318716049194,0.5920493602752686,0.6532151699066162,0.738304853439331,0.9116488695144653,1.062887191772461,1.0721850395202637,1.0570164918899536,43.188358306884766,24.77206802368164,0.18059660494327545,0.1617204248905182,0.12502767145633698,0.09946500509977341,0.09293266385793686,0.10190366953611374,0.0889788269996643,0.06082446873188019,0.04224446788430214,3.6038200855255127,4.433231830596924,6.3165812492370605,8.753057479858398,11.181097030639648,12.972535133361816,14.419295310974121,16.044340133666992,16.95351219177246,2.459123134613037,3.1179044246673584,4.437173843383789,5.7069993019104,6.139486789703369,6.079741954803467,5.821446418762207,4.632527828216553,3.2529590129852295
coord_mlp,13.942946434020996,8.168834686279297,8.105567932128906,7.731666088104248,7.702359199523926,8.0613431930542,9.01842975616455,9.882843017578125,11.962224006652832,14.334301948547363,0.4038993716239929,0.4103724956512451,0.4546688199043274,0.5162777304649353,0.571491003036499,0.6603229641914368,0.7523428201675415,0.7110081315040588,0.7207328081130981,68.55120086669922,27.2009220123291,0.1980263590812683,0.1688976287841797,0.12801453471183777,0.10697231441736221,0.09153720736503601,0.0995747372508049,0.08277413249015808,0.05276257172226906,0.03889414668083191,3.693601369857788,4.2050461769104,5.909907817840576,8.170031547546387,10.47375202178955,12.194379806518555,12.671356201171875,11.646941184997559,10.212987899780273,2.5379066467285156,3.220266342163086,4.386775016784668,5.4776740074157715,5.844157695770264,5.751623153686523,5.433309555053711,4.346503734588623,2.989982843399048
gplfr,11.079547882080078,8.09026050567627,7.968951225280762,7.660162925720215,7.607602119445801,7.76103401184082,8.177696228027344,8.230384826660156,10.32187271118164,12.944151878356934,0.3452649414539337,0.35272493958473206,0.37811338901519775,0.4380524754524231,0.49919116497039795,0.5909503102302551,0.6493816375732422,0.6249620318412781,0.6552071571350098,29.30398941040039,18.852689743041992,0.14093519747257233,0.12660008668899536,0.10345599800348282,0.07849230617284775,0.06339576095342636,0.06505301594734192,0.05687243491411209,0.04665331915020943,0.032923709601163864,2.9087843894958496,3.427170515060425,4.525430679321289,6.3895978927612305,7.986849308013916,9.195099830627441,10.479191780090332,10.008185386657715,9.868636131286621,2.061159133911133,2.502194404602051,3.3849258422851562,4.114297389984131,4.3660783767700195,4.419787406921387,4.273358345031738,3.665053129196167,2.6838560104370117
knn,13.409004211425781,8.112793922424316,8.101950645446777,8.408185958862305,8.947613716125488,9.481698036193848,11.182760238647461,11.846271514892578,16.13045883178711,18.36651039123535,0.40792006254196167,0.4261285662651062,0.46274128556251526,0.5179400444030762,0.5908224582672119,0.7210514545440674,0.7873428463935852,0.7775751352310181,0.7842537760734558,31.664419174194336,21.934791564941406,0.15645146369934082,0.13837189972400665,0.11402089893817902,0.08741633594036102,0.07305270433425903,0.07708272337913513,0.07326754927635193,0.05688545107841492,0.030135400593280792,3.2184090614318848,3.8068621158599854,5.260198593139648,7.309737682342529,9.276188850402832,11.323271751403809,13.182229995727539,13.320213317871094,13.214768409729004,2.2904443740844727,2.761899471282959,3.7024872303009033,4.491610050201416,4.674963474273682,4.900397777557373,5.22712516784668,4.310399055480957,2.9364447593688965
pca_mlp,13.063350677490234,8.952306747436523,8.89848804473877,8.944145202636719,9.31206226348877,9.656942367553711,10.092743873596191,11.51712417602539,13.954673767089844,12.477168083190918,0.3991357088088989,0.41217970848083496,0.4509662389755249,0.5081331133842468,0.571683943271637,0.6918626427650452,0.7879990935325623,0.7738583087921143,0.7900832295417786,30.58266830444336,20.608125686645508,0.15817193686962128,0.14761458337306976,0.12568458914756775,0.09524890035390854,0.0766611322760582,0.07691851258277893,0.0690867006778717,0.0562320202589035,0.039602939039468765,3.2959656715393066,3.9866151809692383,5.606438159942627,7.930718421936035,9.935027122497559,11.977505683898926,13.771885871887207,14.564711570739746,15.459575653076172,2.350449323654175,2.9208574295043945,4.135664463043213,5.156362533569336,5.465417861938477,5.4637451171875,5.421678066253662,4.492372512817383,3.3495562076568604
pca_ridge,14.923625946044922,10.30489730834961,10.151897430419922,9.980690002441406,9.821889877319336,10.00913143157959,11.987870216369629,15.637930870056152,20.96825408935547,22.527738571166992,0.45811280608177185,0.46634846925735474,0.49784791469573975,0.5683947205543518,0.666880190372467,0.8322979807853699,0.963951587677002,1.037450909614563,1.0990350246429443,38.82661056518555,26.4520263671875,0.18805526196956635,0.1621827632188797,0.12696732580661774,0.09958353638648987,0.08830471336841583,0.10035967081785202,0.0910678505897522,0.06807038187980652,0.03793296962976456,3.831005334854126,4.732489109039307,6.476050853729248,8.75536060333252,10.563626289367676,11.800771713256836,13.0651273727417,13.663229942321777,14.147660255432129,2.5484795570373535,3.2009389400482178,4.6301655769348145,5.825430870056152,6.033868789672852,5.769704818725586,5.499578475952148,4.6989426612854,3.542858362197876
ppca_icm,11.294301986694336,8.628329277038574,8.443938255310059,8.145862579345703,8.065448760986328,8.12131118774414,8.924818992614746,9.573522567749023,12.493583679199219,14.465459823608398,0.34977081418037415,0.36453619599342346,0.39743882417678833,0.46297404170036316,0.5253841280937195,0.6095271110534668,0.6934892535209656,0.7052148580551147,0.7829782366752625,29.5908203125,20.24094581604004,0.1628895401954651,0.14842794835567474,0.11275982856750488,0.08847107738256454,0.07508541643619537,0.08354572206735611,0.07866811007261276,0.06954754143953323,0.03830241411924362,3.3324086666107178,3.9837470054626465,5.659486293792725,8.056922912597656,10.094521522521973,11.527009010314941,12.73315143585205,11.953265190124512,13.699736595153809,2.454529047012329,3.042163133621216,4.290380477905273,5.4059882164001465,5.721493721008301,5.788421630859375,5.551877021789551,4.821911811828613,3.316925287246704
train_mean,21.42702865600586,15.258893013000488,15.307927131652832,15.65228271484375,15.944454193115234,16.482440948486328,18.324447631835938,21.000402450561523,26.899324417114258,29.704421997070312,0.707988977432251,0.7308178544044495,0.7926294207572937,0.8922544717788696,1.0089466571807861,1.2029324769973755,1.3563846349716187,1.4131813049316406,1.3837785720825195,46.62907409667969,34.39854431152344,0.2400839775800705,0.21066173911094666,0.15877395868301392,0.11652524024248123,0.10559521615505219,0.11764983832836151,0.11572007089853287,0.08433251082897186,0.04282556474208832,4.581753730773926,5.61102294921875,8.002496719360352,11.65601921081543,14.661430358886719,15.887711524963379,16.508878707885742,16.307266235351562,15.817673683166504,2.8710293769836426,3.522900342941284,5.0006489753723145,6.463809013366699,6.834826469421387,6.721827983856201,6.612607479095459,5.745123863220215,4.109825611114502
