method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,specific_humidity_9,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,cloud_fraction_9,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9
gplfr,0.9165794849395752,0.8968647122383118,0.8845373392105103,0.9271708726882935,0.9282047152519226,0.9482218623161316,0.95682692527771,1.040326476097107,0.7725428342819214,0.6611825823783875,1.1567682027816772,0.9948265552520752,0.965312123298645,0.9361711740493774,0.9073508977890015,0.8884276151657104,0.8619645237922668,0.8221825361251831,0.8434727191925049,0.9397693872451782,0.9999457597732544,1.1098181009292603,0.9343013763427734,1.022497534751892,0.9239850044250488,0.8710551261901855,0.8690482378005981,0.9653428792953491,1.0342985391616821,1.1702210903167725,1.1233316659927368,0.8452422022819519,0.930245041847229,0.7833508849143982,0.6829596161842346,0.5945323705673218,0.5486736297607422,0.5478320121765137,0.5226801037788391,0.5040324330329895,0.5315307974815369,0.5860411524772644,0.6028136610984802,0.8216521143913269,0.6899756193161011,0.6012954115867615,0.5896936058998108,0.6313966512680054,0.677697479724884,0.7199293375015259,0.7674726843833923,0.881429135799408,1.1232011318206787
ppca_icm,0.6039829850196838,0.5698010921478271,0.5822047591209412,0.6035057902336121,0.6071951389312744,0.6324852108955383,0.6372863054275513,0.6998045444488525,0.49407798051834106,0.37134918570518494,0.6794435977935791,0.5988160371780396,0.5991473197937012,0.5873615741729736,0.5807325839996338,0.5875352025032043,0.6064461469650269,0.5772422552108765,0.5639153718948364,0.5143987536430359,0.754205584526062,0.3209782540798187,0.42077454924583435,0.41656404733657837,0.3925000727176666,0.35636961460113525,0.34409356117248535,0.346623957157135,0.33408305048942566,0.3555484712123871,0.3331625163555145,0.3803878724575043,0.6800021529197693,0.3037724196910858,0.2727227210998535,0.2497273087501526,0.23004648089408875,0.22920279204845428,0.23296937346458435,0.23605802655220032,0.23664133250713348,0.21083828806877136,0.3775116801261902,0.31209102272987366,0.2725107967853546,0.24379028379917145,0.2305675446987152,0.23641513288021088,0.24128951132297516,0.24881300330162048,0.2694917619228363,0.317346453666687,0.8299156427383423
