method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,0.9060709476470947,0.9147281977865431,0.9383452733357748,0.9897164305051168,0.5779508087370131,0.7106087274021573,1.0848280191421509,0.9492023587226868
ppca_icm,0.5480486154556274,0.5183932549423642,0.5767007271448771,0.33776236904991996,0.23676808343993294,0.27200330628289116,0.41023579239845276,0.43155089020729065
