method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,0.9165794849395752,0.9172646522521972,0.9159423291683197,0.9755267322063446,0.590444666147232,0.7503743171691895,1.1098181009292603,0.9343013763427734
ppca_icm,0.6039829850196838,0.5877153605222702,0.5969800829887391,0.39393353164196016,0.25794904232025145,0.3202231153845787,0.3209782540798187,0.42077454924583435
