method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,0.6041377186775208,0.5702409744262695,0.5117577910423279,0.23193320631980896,0.5697969198226929,0.5532169938087463,0.4818992018699646,0.4792366921901703
ppca_icm,0.655866265296936,0.6373704075813293,0.5642834305763245,0.3123602271080017,0.658884584903717,0.6826798915863037,1.1560232639312744,0.5958628058433533
