method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,0.8709270358085632,0.9403203785419464,0.8521916568279266,1.0253901481628418,0.5985708683729172,0.7512126445770264,0.9735165238380432,0.8194706439971924
ppca_icm,0.5920822620391846,0.600162672996521,0.5525537580251694,0.3986352115869522,0.2755380019545555,0.3318275660276413,0.2829405665397644,0.38005876541137695
