method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,specific_humidity_9,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,cloud_fraction_9,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9
gplfr,9.040623664855957,7.0037407875061035,6.894815921783447,6.689874172210693,6.711362361907959,6.938538074493408,7.255928993225098,7.250730037689209,7.11145544052124,7.841671466827393,8.57373046875,0.2535589933395386,0.2583286464214325,0.28310373425483704,0.3287164866924286,0.3787587881088257,0.45610910654067993,0.49474814534187317,0.5064236521720886,0.5599866509437561,0.5994998812675476,24.38536262512207,16.1254825592041,0.06996621936559677,0.06189502030611038,0.049970537424087524,0.03768482804298401,0.0339374877512455,0.03601691499352455,0.03420121967792511,0.025933701545000076,0.01796773076057434,0.004160040058195591,2.4991064071655273,3.0716617107391357,4.363405704498291,5.929145812988281,7.4302978515625,8.69777774810791,10.055391311645508,10.240701675415039,9.785465240478516,15.179473876953125,1.7439438104629517,2.143512725830078,2.9536421298980713,3.6761183738708496,4.1370720863342285,4.21940279006958,4.426626682281494,4.251816749572754,3.74491548538208,3.0268361568450928
ppca_icm,9.269575119018555,7.636504173278809,7.465831279754639,7.3663201332092285,7.566986083984375,7.445513725280762,7.446597099304199,6.818219184875488,7.05748176574707,9.159132957458496,9.003746032714844,0.2837473452091217,0.28815680742263794,0.3193907141685486,0.3624073565006256,0.40412428975105286,0.470075398683548,0.5114078521728516,0.5511494278907776,0.6765831112861633,0.5771797299385071,49.65194320678711,19.006553649902344,0.09011942148208618,0.07795041054487228,0.062500961124897,0.054546747356653214,0.0501897931098938,0.05293821170926094,0.050497088581323624,0.04228632152080536,0.020726336166262627,0.00807136856019497,2.8760664463043213,3.520360231399536,5.058122634887695,7.066667079925537,9.10452651977539,10.345681190490723,11.43932819366455,11.614843368530273,13.1431303024292,18.06735610961914,2.007850408554077,2.4650790691375732,3.4619123935699463,4.462913990020752,5.120765209197998,5.590020656585693,6.038276672363281,5.671682357788086,4.813527584075928,3.4659581184387207
