method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,specific_humidity_9,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,cloud_fraction_9,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9
gplfr,0.8709270358085632,0.8973297476768494,0.8748809695243835,0.89792799949646,0.8820781707763672,0.8788871169090271,0.8534128665924072,0.9364273548126221,1.0759738683700562,1.0619126558303833,1.0443730354309082,1.0212727785110474,0.9734728336334229,0.9085157513618469,0.8395445346832275,0.7833971381187439,0.7412415146827698,0.7209100127220154,0.7668827772140503,0.8657838702201843,0.900895357131958,0.9735165238380432,0.8194706439971924,0.9216935038566589,0.8294391632080078,0.798337996006012,0.8782404661178589,1.0322052240371704,1.1061216592788696,1.1260952949523926,1.1301852464675903,0.860515832901001,1.5710670948028564,0.7315748929977417,0.6335633397102356,0.5525782108306885,0.518396258354187,0.5170862078666687,0.493213415145874,0.4700029194355011,0.5270196795463562,0.7249256372451782,0.8173481225967407,0.7586528062820435,0.638511598110199,0.5581969022750854,0.5449396967887878,0.5770167112350464,0.6249791383743286,0.6662442088127136,0.7310624718666077,0.8750969171524048,1.5374259948730469
ppca_icm,0.5920822620391846,0.5699297785758972,0.5751084685325623,0.5829162001609802,0.5711579918861389,0.5924527645111084,0.5831880569458008,0.6567603349685669,0.6700646281242371,0.5395994186401367,0.6604490876197815,0.6090055704116821,0.6003847718238831,0.5638628005981445,0.5380313396453857,0.5221045613288879,0.5238668918609619,0.510441780090332,0.5137351155281067,0.46899744868278503,0.6751073002815247,0.2829405665397644,0.38005876541137695,0.3619226813316345,0.358615905046463,0.34398630261421204,0.3484855592250824,0.35797223448753357,0.33340978622436523,0.3267614245414734,0.30996209383010864,0.3646809756755829,0.8805551528930664,0.3054436147212982,0.2731984555721283,0.24960993230342865,0.22781680524349213,0.2212810218334198,0.2253396213054657,0.23222246766090393,0.25120657682418823,0.24031822383403778,0.5289433002471924,0.3131225109100342,0.2746714949607849,0.2434992790222168,0.22412680089473724,0.2236362099647522,0.22422164678573608,0.2261294722557068,0.24846003949642181,0.3098074197769165,1.0306007862091064
